TIMES,VPU,CPU,THERMOCOUPLE
3771.2371578216553,64.64823913574219,61.8,49.75
3773.237828016281,65.11080932617188,62.3,49.75
3774.2414965629578,64.85364532470703,62.3,49.5
3775.244190454483,64.95673370361328,61.8,49.25
3777.2416853904724,64.95651245117188,62.3,49.0
3778.252400636673,65.57542419433594,63.3,49.25
3780.2534880638123,64.95651245117188,63.3,49.5
3781.260023355484,65.16326141357422,63.3,49.75
3783.2618255615234,64.80097198486328,62.3,49.75
3785.260751247406,64.64634704589844,61.8,49.5
3786.263875246048,64.95753479003906,63.3,49.75
3787.264194726944,64.54354858398438,62.3,49.5
3789.2602972984314,63.974605560302734,62.8,49.5
3790.2624983787537,65.11016082763672,63.3,50.0
3791.2629692554474,65.31767272949219,62.3,49.25
3792.2643945217133,64.80216217041016,62.3,49.75
3793.2704355716705,64.64705657958984,62.8,49.25
3794.2716484069824,65.1615982055664,62.3,49.75
3795.2734656333923,64.95651245117188,62.3,49.5
3796.2760281562805,64.6449966430664,62.3,49.5
3798.274637937546,64.8027572631836,61.8,49.25
3799.277594089508,65.06072235107422,62.8,49.25
3801.505894422531,65.11075592041016,62.3,49.5
3803.277677297592,65.16439819335938,61.8,49.75
3804.2942309379578,64.75105285644531,62.8,49.75
3805.2991466522217,64.80113220214844,61.8,49.5
3807.301043510437,64.80134582519531,62.3,49.25
3809.3000435829163,65.31783294677734,62.3,49.5
3810.3065416812897,65.05916595458984,62.3,50.0
3811.30677652359,65.21383666992188,61.8,49.5
3813.310804128647,64.95586395263672,62.3,49.25
3814.555023431778,65.00951385498047,63.3,49.75
3816.314046382904,65.11140441894531,63.3,49.75
3817.3185596466064,64.80134582519531,61.8,50.0
3818.32132768631,65.06072235107422,62.3,49.5
3820.321747779846,65.42000579833984,62.3,50.0
3821.3244922161102,64.75159454345703,62.3,49.75
3822.325933933258,64.64749145507812,61.8,49.75
3823.884901046753,64.85197448730469,62.3,50.0
3825.32280254364,64.9578628540039,63.3,49.75
3826.3253614902496,64.85440826416016,62.3,49.75
3827.3262107372284,64.85343170166016,63.3,50.0
3828.3328857421875,65.0086441040039,62.8,50.0
3829.3356103897095,64.95672607421875,62.3,50.0
3830.3363201618195,65.06050872802734,61.8,49.75
3832.3354318141937,64.95742797851562,62.3,49.75
3833.337890625,65.62675476074219,62.8,49.75
3834.339624643326,64.75094604492188,62.3,49.75
3836.3405210971832,64.801025390625,62.8,49.5
3837.348773956299,64.90465545654297,62.3,49.75
3838.350404024124,65.1123275756836,62.8,49.75
3839.351985692978,64.80216217041016,62.8,49.25
3840.357848882675,64.95819091796875,63.3,50.0
3841.3594739437103,65.21464538574219,62.3,49.75
3842.3601636886597,64.38941192626953,62.3,49.75
3843.3634121418,65.11070251464844,61.8,49.5
3844.364407300949,65.16230010986328,62.8,49.75
3845.36664891243,65.00821685791016,61.8,49.75
3846.36744761467,64.803466796875,62.3,49.25
3848.697774171829,64.90583801269531,63.3,49.75
3850.373440504074,64.80210876464844,62.8,49.5
3851.857233762741,65.16294860839844,62.3,49.25
3853.3807833194733,64.80140686035156,63.3,49.5
3854.3832540512085,64.80037689208984,62.8,49.75
3856.3808534145355,64.95662689208984,61.3,49.75
3857.3835170269012,65.16364288330078,62.3,49.5
3858.3848717212677,65.00837707519531,62.3,49.75
3860.3796558380127,65.31783294677734,62.8,49.5
3861.38151884079,65.26634216308594,62.8,49.5
3862.7226548194885,65.00880432128906,62.3,49.75
3864.5049273967743,64.9560317993164,62.3,50.0
3866.389966726303,65.11177825927734,61.8,49.75
3867.393004655838,65.16283416748047,62.3,49.75
3868.3942081928253,65.21448516845703,61.8,49.75
3869.3949551582336,64.95748138427734,61.8,49.75
3871.391058921814,64.95726776123047,62.8,49.75
3872.392472743988,65.05997467041016,62.8,49.25
3873.393798828125,65.4204330444336,63.3,49.75
3874.394641160965,65.52323913574219,63.3,49.5
3875.400997877121,64.8032455444336,62.8,49.75
3876.404061794281,65.05829620361328,63.7,49.75
3878.4117724895477,65.26661682128906,62.8,49.75
3880.417151927948,65.26634979248047,61.8,49.75
3881.419095993042,65.26661682128906,61.8,49.75
3883.3904197216034,65.06013488769531,62.3,49.75
3884.4164543151855,65.06082916259766,63.7,49.75
3885.4207656383514,65.16310119628906,62.8,49.75
3887.42369055748,65.52388763427734,62.3,49.75
3888.4284493923187,65.26629638671875,62.3,49.5
3889.429379940033,64.95802307128906,61.8,49.75
3890.4381308555603,64.85321807861328,62.3,49.75
3892.439822435379,65.26629638671875,62.3,49.75
3893.448354244232,65.2151870727539,62.8,49.75
3894.633801460266,65.4210205078125,63.3,50.0
3896.4390416145325,65.52323913574219,61.8,49.25
3897.4409465789795,64.90594482421875,62.3,49.25
3898.4418370723724,65.21237182617188,63.3,49.75
3899.4479348659515,65.11124420166016,62.8,50.0
3900.449017047882,64.749267578125,63.3,49.75
3901.6435198783875,64.90302276611328,62.3,50.0
3903.45282125473,65.42140197753906,62.8,50.0
3904.4570593833923,64.698486328125,62.8,50.0
3905.6813447475433,64.648193359375,62.3,49.75
3906.741094827652,64.800537109375,62.8,50.0
3908.6515510082245,65.42091369628906,63.3,50.0
3910.4556415081024,64.80156707763672,63.3,50.0
3911.4627873897552,64.80140686035156,62.8,50.0
3912.4681720733643,64.904541015625,61.8,49.75
3913.4802248477936,64.95758819580078,62.8,49.25
3915.4764535427094,65.41913604736328,62.3,49.75
3916.668935060501,65.16289520263672,62.3,-22
3918.476563692093,65.31707763671875,61.8,49.75
3919.4784264564514,65.21253967285156,63.3,49.5
3920.480888366699,65.31621551513672,62.8,49.5
3921.483240365982,64.800537109375,62.8,49.5
3922.488533258438,65.21459197998047,62.3,50.25
3923.8491451740265,65.26548767089844,62.3,49.75
3925.4955775737762,64.955810546875,61.8,49.75
3926.509274959564,64.85311126708984,62.8,49.5
3928.867040157318,65.2651596069336,62.8,50.0
3930.498827457428,65.21502685546875,63.3,50.0
3931.5013222694397,65.36932373046875,62.8,49.75
3932.5021612644196,65.00816345214844,63.3,49.5
3933.503061771393,64.9047622680664,62.8,49.75
3934.509446144104,65.11221313476562,62.8,50.25
3935.510589122772,64.80172729492188,62.3,50.25
3936.511691093445,65.31658935546875,62.8,50.25
3937.5144336223602,65.21556091308594,62.3,49.5
3939.513199567795,65.213623046875,62.8,49.75
3940.515972137451,65.06072998046875,60.8,50.0
3942.5114641189575,65.2146987915039,62.8,50.0
3943.513459920883,64.95710754394531,63.3,50.0
3944.5140838623047,64.90583801269531,63.3,50.0
3945.515276193619,64.90583801269531,62.8,50.0
3946.536848783493,64.8012924194336,62.8,49.5
3948.524922609329,65.4717025756836,63.3,51.5
3949.533257961273,65.42096710205078,62.3,49.75
3950.537962436676,65.21318817138672,62.8,50.0
3951.539174556732,64.85343933105469,62.8,50.0
3952.54124045372,65.2666244506836,61.3,50.25
3954.537082672119,64.80270385742188,63.3,50.25
3955.540435552597,65.21382904052734,62.8,50.25
3956.542157649994,65.72875213623047,62.8,49.75
3957.5438294410706,65.3686752319336,63.7,50.0
3958.5580871105194,65.418701171875,62.3,50.0
3959.5628781318665,65.31487274169922,62.8,50.0
3961.5589604377747,65.62691497802734,61.8,49.25
3962.807011604309,65.98597717285156,62.3,50.0
3964.5575664043427,64.90583801269531,62.3,50.25
3965.5593869686127,65.26634979248047,62.8,49.75
3966.560622215271,65.21556091308594,63.3,49.75
3967.562027692795,65.52400207519531,62.8,50.0
3968.562839984894,65.3167495727539,62.8,50.0
3969.5690178871155,65.05791473388672,62.3,50.0
3970.5699965953827,65.47218322753906,62.8,50.0
3971.571030855179,65.21502685546875,62.3,49.75
3972.8143899440765,65.47175598144531,61.8,50.0
3974.5725293159485,65.67839813232422,62.8,50.0
3975.5772635936737,65.36797332763672,63.3,49.75
3976.7792983055115,65.36883544921875,63.3,50.25
3978.5718297958374,65.31729888916016,63.3,49.75
3979.5735762119293,65.52452850341797,63.3,50.0
3980.5748114585876,65.11075592041016,62.8,50.25
3981.5812532901764,65.21405029296875,62.3,50.0
3982.5821294784546,65.52400207519531,62.3,50.0
3983.58349609375,65.72929382324219,62.8,49.75
3984.588371038437,64.90475463867188,62.8,49.75
3985.590294122696,64.74878692626953,61.8,49.0
3987.2881848812103,65.5747299194336,62.3,50.0
3988.5937356948853,65.6777572631836,62.8,49.5
3989.5962166786194,65.16316223144531,62.8,50.0
3990.5969908237457,65.00837707519531,63.7,49.75
3991.597663640976,65.21405029296875,63.3,50.0
3992.60227060318,65.42123413085938,63.7,49.5
3993.611917257309,64.9052963256836,63.3,49.75
3994.614294528961,64.90573120117188,61.8,50.25
3995.620301961899,65.52291870117188,62.8,50.0
3996.621435403824,65.1634292602539,61.8,50.25
3997.6228742599487,65.00605773925781,62.3,49.75
3998.6259393692017,65.42140197753906,61.8,49.75
4000.6182062625885,65.36872863769531,62.8,49.75
